,year,name,project_title,category,fair_country,fair_state,fair_province,awards,project_abstract_link,won_awards,num_awards
10486,2021,"Qureshi, Firas (School: Yorba Linda High School)",The Fabrication and Optimization of an Integrated Microfluidic Test Strip for Prothrombin INR Testing,Biomedical Engineering,United States of America,CA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21285,False,0
10487,2021,"Rajab, Ruby (School: Manarat Al-Riyadh)",Enhancing Communication and Music Sensory Perception for the Hearing Impaired Through Haptic Feedback in an Improved Tactile Glove,Biomedical Engineering,Saudi Arabia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21286,False,0
10488,2021,"Hefty, Sydney (School: DeKalb High School)",The Effects of Different Turbine Blade Shapes on the Output of Hydroelectric Power,Earth and Environmental Sciences,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21287,False,0
10489,2021,"Lipton, Andrew (School: Lafayette Jefferson High School)",Creating and Testing New Polymers to Remove the Environmental Toxin PFOA from Water,Chemistry,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21288,False,0
10490,2021,"Hefty, Matthias (School: DeKalb High School)",Hay Waste: The Financial Impact Due to Poor Design,Engineering Mechanics,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21289,False,0
10491,2021,"Dutta, Aheli (School: Nikola Tesla STEM High School)",Extreme Gradient Boosted Classification and Regression Trees to Predict Outcomes in Patients with Monoclonal Gammopathies of Undetermined Significance,Computational Biology and Bioinformatics,United States of America,WA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21290,False,0
10492,2021,"Alicea, Aracely (School: Taunton High School)",Impact of Medicinal Herbs on Aging and Its Implications Towards Treating Age Related Illnesses ,Biomedical and Health Sciences,United States of America,MA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21291,False,0
10493,2021,"Le, Thu  (School: Viet Duc Upper Secondary School)
                                        <br>
                                     Ngo, Minh (School: Chu Van An Upper Secondary)",Marine Microalgae: Natural Nutritious Food Source for Clam Larvae (Meretrix meretrix),Biomedical and Health Sciences,Viet Nam,,Ha Noi,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21292,False,0
10494,2021,"Faruk, Rakin (School: Albuquerque Institute for Math and Science)",Statistical Analysis of Stress Level Differentiation Based on an Individual's Brain Dominant Hemisphere,Behavioral and Social Sciences,United States of America,NM,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21294,False,0
10495,2021,"Kasikpan, Krit  (School: Mahidol Wittayanusorn School)
                                        <br>
                                     Leelaadisorn, Korrawee (School: Mahidol Wittayanusorn School)
                                        <br>
                                     Phurtivilai , Patt (School: Mahidol Wittayanusorn School)","Rapid Osteoporosis Risk Assessment: Non-invasive Detection Kit of Calcium, Phosphate and pH in Human Sweat",Biomedical and Health Sciences,Thailand,,Pathum Thani,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21295,False,0
10496,2021,"Do , Tam (School: Lam Son High School for the Gifted)
                                        <br>
                                     Mai, Anh (School: Lam Son High School for the Gifted)",Optimize Peptide Polybia-MP1 as Potential Anticancer Agents,Chemistry,Viet Nam,,Ha Noi,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21296,False,0
10497,2021,"Huynh, Khoa (School: Nguyen Tri Phuong Lower Secondary School)
                                        <br>
                                     Le, Chau (School: Nguyen Tri Phuong Lower Secondary School)",Stimulating Mathematical Thinking Through the System of Geometric Exercises and Games Designed by Scratch Programming,Mathematics,Viet Nam,,Ha Noi,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21298,False,0
10498,2021,"Hoang, Phuc (School: Lao Cai High School for Gifted Students)
                                        <br>
                                     Vu, Mai (School: Lao Cai High School for Gifted Students)",High School Students’ Psychological Difficulties in Online Learning,Behavioral and Social Sciences,Viet Nam,,Ha Noi,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21299,False,0
10499,2021,"Huynh, Man (School: Le Hong Phong High School for the Gifted)
                                        <br>
                                     Mai, Khoi (School: Le Hong Phong High School for the Gifted)",Manual Function Rehabilitation Device for Post-Stroke Patients,Biomedical Engineering,Viet Nam,,Ha Noi,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21300,False,0
10500,2021,"Nguyen, Minh (School: Nguyen Tat Thanh Lower and Upper Secondary School)
                                        <br>
                                     Vu , Minh (School: Nguyen Tat Thanh Lower and Upper Secondary School)",On-Demand Release of Drug from Magnetic Nanoparticle-Loaded Alginate Beads,Materials Science,Viet Nam,,Ha Noi,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21301,False,0
10501,2021,"Nguyen, An (School: Han Thuyen High School)
                                        <br>
                                     Pham , Linh (School: Han Thuyen High School)",Robotic Arms for Paralyzed Arms,Engineering Mechanics,Viet Nam,,Ha Noi,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21302,False,0
10502,2021,"Heiman, Alice (School: Viktor Rydbergs Gymnasium Odenplan)",Using Artificial Intelligence and Algorithms for Natural Language Processing to Analyze the Emotions of Gender in Literature and Songs,Systems Software,Sweden,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21303,False,0
10503,2021,"Horangic, John (School: Bishop Brady High School)",Testing and Comparing the Emissions of a Small Engine Running on Ethanol Versus Gasoline,Environmental Engineering,United States of America,NH,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21304,False,0
10504,2021,"Rashid, Maieasha (School: Greencastle High School)",Analyzing Health Implications of Adverse Childhood Experiences (ACEs) on American Adults,Behavioral and Social Sciences,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21305,False,0
10505,2021,"Singh, Ridhima (School: Farragut High School)",Spatial Pattern and Correlation Analysis to Understand the Relationship of City Structure on the Urban Heat Island (UHI) Intensity Across the US,Earth and Environmental Sciences,United States of America,TN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21306,False,0
10506,2021,"Castaneda, Karina (School: Frankfort High School)",Strenuous Sequencing: Exploring the Effect of Bilingualism on Executive Functioning in the Human Brain,Behavioral and Social Sciences,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21307,False,0
10507,2021,"Williams , Regan  (School: John T Hoggard High School)",Tropicalization of Temperate Ecosystems: How Climate Change Can Influence ,Plant Sciences,United States of America,NC,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21308,False,0
10508,2021,"Guthrie, Adam (School: Timpview High School)",Beneficiation of Clayey Soils Using Aggregate Blending and Cement Stabilization,Engineering Mechanics,United States of America,UT,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21309,False,0
10509,2021,"Davis, Malee (School: Kalamazoo Area Mathematics and Science Center)",The Effect of Elevated CO2 and Nitrogen Deposition on Constitutive and Induced Phenolic Levels in Pole Bean (Phaseolus vulgaris) ,Plant Sciences,United States of America,MI,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21311,False,0
10510,2021,"Opria, Katherine (School: Kalamazoo Area Mathematics and Science Center)
                                        <br>
                                     Park, Alyssa (School: Kalamazoo Area Mathematics and Science Center)",Public Perception and Accuracy of GMO Labels in the Southwest Michigan Area,Plant Sciences,United States of America,MI,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21312,False,0
10511,2021,"Aleksanyan, Karen (School: Quantum College)
                                        <br>
                                     Gyulamiryan, Davit (School: Quantum College)
                                        <br>
                                     Simonyan, Robert (School: Quantum College)",Differentiation of Scents and Gases Using Neural Network,Embedded Systems,Armenia,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21313,False,0
10512,2021,"Singhal, Neha (School: James Clemens High School)","Scalable Track, Trace, and Isolate Solution for Pandemic Contagion and Risk Management",Biomedical Engineering,United States of America,AL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21314,False,0
10513,2021,"Gupta, Anish (School: Sylvania Northview High School)",In silico Mapping of the 14-3-3zeta and TRAF Protein Interactions,Computational Biology and Bioinformatics,United States of America,OH,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21315,False,0
10514,2021,"DeMessie, Johan  (School: William Mason High School)",Removing Chromium (VI) from Contaminated Water Using a Low-Cost Chitosan Coated Diatomaceous Earth ,Earth and Environmental Sciences,United States of America,OH,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21316,False,0
10515,2021,"Crest, Peyton (School: Minnetonka High School)",Investigating the Effect of the Severity of Activity-Based Anorexia in Drosophila melanogaster on the Gut Microbiome,Biomedical and Health Sciences,United States of America,MN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21317,False,0
10516,2021,"Goel, Siya (School: West Lafayette Junior/Senior High School)","PanCan Diagnosed (a miRNA Approach): Using Feature Selection, Ensemble Algorithms, and Interpretability for the Early Diagnosis and Personalized Medicine of Pancreatic Cancer",Robotics and Intelligent Machines,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21318,False,0
10517,2021,"Chundi, Sowmya (School: Carmel High School)",A Deep Learning Approach to de novo Drug Design: Generating Multi-Target Drugs to Inhibit Amyloid-Beta with Applications in Neurodegenerative Disorders,Computational Biology and Bioinformatics,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21319,False,0
10518,2021,"Mahfuz, Ayesha (School: Vista del Lago High School)",Identification and Characterization of a Gene Controlling Tomato Growth and Branching ,Plant Sciences,United States of America,CA,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21320,False,0
10519,2021,"Evilsizer, Aubrey (School: Northwestern High School)",The Reduction of Tumors on Glycine max Through the Application of Sulforapahane,Plant Sciences,United States of America,IN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21321,False,0
10520,2021,"Lutz, Sierra (School: Farmington High School)",PCR Pandemonium: A Study of Thermophilic Bacteria DNA Polymerases and Their Application in PCR,Microbiology,United States of America,UT,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21323,False,0
10521,2021,"Matthews, Abbigail (School: West Point Junior High School)",Conducting Research for the Benefit of Agriculture: Separating Phaseolus vulgaris Seeds into Groups,Plant Sciences,United States of America,UT,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21324,False,0
10522,2021,"Zhou, Angela (School: Magee Secondary School)",An Investigation of a Dark Sector Interaction Model to Solve the Hubble Tension,Physics and Astronomy,Canada,,Ontario,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21325,False,0
10523,2021,"Vaughan, Breanna (School: Central City High School)",The Effect of Biochar on Phosphorus Leaching in Chicken Manure,Earth and Environmental Sciences,United States of America,NE,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21326,False,0
10524,2021,"Shrivastava, Shreshth (School: Eden Prairie High School)","WI-C.A.R.E: Wifi Computer-Assisted Remote Eldercare, Year 2",Embedded Systems,United States of America,MN,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21327,False,0
10525,2021,"Abrams, Nathaniel (School: Hilton Head Preparatory School)",Engineering a Program to Locate Intruders Inside a Building by Comparing Recorded Audio to Predicted Decibel Levels from Computer Simulations,Engineering Mechanics,United States of America,SC,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=21328,False,0
